name;searched;gender;origem;significado
Adao;0.0;M;Hebraica;"Adão: Significa ""homem"", “terra”, “humanidade”, ""homem criado da terra (vermelha)"".Adão é um belo e imponente nome masculino que apresenta algumas possibilidades de origem e significados diversos associados a ele.A partir do hebraico Adam, o nome Adão pode significar simplesmente ""homem"" ou “humanidade”. Essa palavra está intimamente ligada com o hebraico adamah, que significa “terra”.Outra possibilidade de origem é a partir do sânscrito Adi-Aham, palavra formada por termos diferentes: Adi, que significa ""primeiro"", e Aham, que pode ser traduzido para ""ego"". Assim, o nome significaria ""o primeiro ego"", o que também faz referência à história da criação do primeiro homem na Terra por Deus.O nome na origem sânscrita também pode significar literalmente o conceito filosófico do ""eu sou"", um modelo do existencialismo individual do ser humano.O nome Adão está associado também a outra palavra hebraica: 'adam, que significa ""ser vermelho, da cor da terra ou do barro"", referência ao tipo de solo que existia na região da Palestina.O nome Adão na BíbliaO nome Adão está presente na história contada no livro de Gênesis, no Velho Testamento da Bíblia Sagrada, quando Deus, após ter criado o primeiro homem do pó da terra, o nomeou Adão.De acordo com a Bíblia, Adão foi formado a partir do pó e da terra por Deus, que o criou a partir de sua imagem e semelhança. Ao comer o fruto proibido da árvore do conhecimento juntamente com Eva, a primeira mulher criada por Deus, o casal deu início ao primeiro pecado da humanidade.Popularidade do nome AdãoO nome Adão sempre foi comum na história da humanidade, mas ficou mais popular depois da Reforma Protestante.Existem registros históricos do nome Adão (na forma Adam) em Portugal datados do século XIII.Atualmente, o nome pode ser encontrado com maior quantidade de registros na Angola, em Portugal, no Brasil e em Cabo Verde. A versão Adam, por sua vez, pode ser encontrada com maior facilidade em países que possuem o inglês como idioma oficial."
Adaozinho;0.0;M;;
Adara;0.0;F;;
Adarci;0.0;F;;
Adarcino;0.0;M;;
Adari;0.0;M;Italiana;Adari: Anagrama de Daria.
Adaria;0.0;F;;
Adarias;0.0;M;;
Adarico;0.0;M;;
Adarildo;0.0;M;;
Adarilson;0.0;M;;
Adario;0.0;M;;
Adarlan;0.0;M;;
Adarlene;0.0;F;;
Adarlete;0.0;F;;
Adarli;0.0;M;;
Adas;0.0;M;;
Adasio;0.0;M;;
Adativa;0.0;F;;
Adativo;0.0;M;;
Adauan;0.0;M;;
Adauberto;0.0;M;;
Adaucto;0.0;M;;
Adaura;0.0;F;;
Adauri;0.0;M;;
Adauta;0.0;F;;
Adauto;0.0;M;Latina;Adauto: Significa “aumentado” ou “crescido”.Adauto é um nome masculino e originado a partir do latim adauctus, que pode ser traduzido como “crescido” ou “aumentado”, na língua portuguesa.Adauto, assim como Adalton, é um nome bastante popular entre os brasileiros.As pessoas batizadas com este nome, normalmente, recebem alguns apelidos carinhosos de amigos e familiares próximos, como Audo ou Dauto, por exemplo.Este nome ganhou grande popularidade em homenagem a figura de um santo mártir, que viveu durante o século IV d.C, nos primórdios do Cristianismo.Adauctus teria sido levado para a execução em companhia de outro mártir cristão chamado Felix. Por este motivo, a celebração e veneração deste santo no calendário litúrgico é feito em conjunto com Felix.No Brasil, o nome Adauto se imortalizou em homenagem ao cacique com esse nome, de uma tribo indígena do Rio Grande do Sul, que ficou famoso por defender alguns padres jesuítas dos ataques de outras tribos.
Adauton;0.0;M;;
Adavi;0.0;M;;
Adavilson;0.0;M;;
Adavio;0.0;M;;
Adaziza;0.0;F;;
Adbaldo;0.0;M;;
Adcarlos;0.0;M;;
Adcelia;0.0;F;;
Adcleia;0.0;F;;
Addan;0.0;M;;
Addison;0.0;M;;
Addson;0.0;M;;
Adean;0.0;M;;
Adeana;0.0;F;;
Adeane;0.0;F;;
Adeangela;0.0;F;;
Adear;0.0;M;;
Adebal;0.0;M;;
Adebaldo;0.0;M;;
Adebora;0.0;F;;
Adebrair;0.0;M;;
Adecarlos;0.0;M;;
Adecia;0.0;F;;
Adecilda;0.0;F;;
Adecildo;0.0;M;;
Adecilia;0.0;F;;
Adecimar;0.0;M;;
Adecina;0.0;F;;
Adecio;0.0;M;;
Adecir;0.0;F;;
Adecivaldo;0.0;M;;
Adecleia;0.0;F;;
Adedino;0.0;M;;
Adegildo;0.0;M;;
Adegilson;0.0;M;;
Adegina;0.0;F;;
Adegir;0.0;M;;
Adegmar;0.0;F;;
Adeguimar;0.0;F;;
Adeia;0.0;F;;
Adeiana;0.0;F;;
Adeias;0.0;M;;
Adeide;0.0;F;;
Adeides;0.0;F;;
Adeilda;0.0;F;;
Adeilde;0.0;F;;
Adeildes;0.0;F;;
Adeildo;0.0;M;;
Adeildon;0.0;M;;
Adeilza;0.0;F;;
Adeirton;0.0;M;;
Adeisa;0.0;F;;
Adeise;0.0;F;;
Adeita;0.0;F;;
Adeiuda;0.0;F;;
Adeiuza;0.0;F;;
Adejaci;0.0;M;;
Adejailton;0.0;M;;
Adejaime;0.0;M;;
Adejair;0.0;F;;
Adejalma;0.0;M;;
Adejalmo;0.0;M;;
Adejamir;0.0;M;;
Adejan;0.0;M;;
Adejane;0.0;F;;
Adejanio;0.0;M;;
Adejanir;0.0;F;;
Adejanira;0.0;F;;
Adejar;0.0;M;;
Adejardo;0.0;M;;
Adejunior;0.0;M;;
Adelacir;0.0;F;;
Adeladia;0.0;F;;
Adeladio;0.0;M;;
Adelaida;0.0;F;;
Adelaide;0.0;F;Germânica;Adelaide: Significa “de qualidade nobre”, “de nobre linhagem”.Originado do nome germânico Adelheid, Adalheidis, composto pelos elementos adal, athal, que significa “nobre” e haidu, “espécie, qualidade, tipo”.O nome nasceu com a Santa Adelaide por volta do século X, e se tornou conhecido na Inglaterra através da popularidade da Rainha Adelaide. A cidade de mesmo nome, no sul da Austrália, foi dado em homenagem à Rainha.
Adelaides;0.0;F;;
Adelaidio;0.0;M;;
Adelaido;0.0;M;;
Adelaine;0.0;F;;
Adelana;0.0;F;;
Adelande;0.0;M;;
Adelandia;0.0;F;;
Adelandio;0.0;M;;
Adelane;0.0;F;;
Adelange;0.0;F;;
Adelani;0.0;F;;
Adelania;0.0;F;;
Adelanio;0.0;M;;
Adelano;0.0;M;;
Adelar;0.0;F;;
Adelario;0.0;M;;
Adelazir;0.0;F;;
Adelchi;0.0;M;;
Adelci;0.0;F;;
Adelcia;0.0;F;;
Adelciane;0.0;F;;
Adelcides;0.0;M;;
Adelcidio;0.0;M;;
Adelcimar;0.0;M;;
Adelcio;0.0;M;;
Adelcione;0.0;M;;
Adelco;0.0;M;;
Adelcon;0.0;M;;
Adelelmo;0.0;M;Germânica;Adelelmo: Nobre elmo.
Adeleon;0.0;M;;
Adelerme;0.0;M;;
Adelfran;0.0;M;;
Adelgicio;0.0;M;;
Adelheid;0.0;F;;
Adelia;0.0;F;Germânica;Adélia: Significa “nobre”.Com origem no germânico Athala, de athal, literalmente “nobre”.É considerado uma forma reduzida dos nomes que começam com “Adel”, como Adelaide.Introduzido na Inglaterra durante o século IV, ficou bastante conhecido através da variante francesa Adèle, por meio da popularidade da Santa Adela, que antes de ser conhecida como santa, foi princesa do Império Franco.
Adelian;0.0;F;;
Adeliana;0.0;F;;
Adeliano;0.0;M;;
Adelias;0.0;M;;
Adelica;0.0;F;;
Adelice;0.0;F;;
Adelici;0.0;F;;
Adelicia;0.0;F;;
Adelicio;0.0;M;;
Adelico;0.0;M;;
Adelida;0.0;F;;
Adelides;0.0;F;;
Adelidia;0.0;F;;
Adelidio;0.0;M;;
Adeliene;0.0;F;;
Adelilson;0.0;M;;
Adelimar;0.0;M;;
Adelin;0.0;M;;
Adelina;0.0;F;Germânica;Adelina: Significa “serpente nobre”, “serpente da nobreza” ou “pequena nobre”.É um nome com dois possíveis étimos, um a partir do germânico Ethelyna, composto pela junção dos elementos athal, que significa “nobre” e lind que quer dizer “serpente”, e significa “serpente nobre, serpente da nobreza”.Pode também ser um diminutivo de Adélia, nome que tem origem no germânico Athala, da raiz athal e significa “nobre”, portanto Adelina significa “pequena nobre”.
Adelinda;0.0;F;;
Adeline;0.0;F;Francesa;Adeline: Significa “aquela que é nobre” ou “amiga da nobreza”.Adeline é um nome feminino francês, originado a partir do germânico athal, que quer dizer “nobre” ou “nobreza”.Alguns etimologistas consideram a versão Adeline como um apelido ou diminutivo de Adele, nome que também possuía essa mesma raiz etimológica.Principalmente durante o Império Franco, este nome era comum para se referir a boa ascendência das filhas da nobreza. Adeline foi levado para a Inglaterra através dos normandos, em meados do século XI. Foi um nome bastante comum durante a Idade Média, desaparecendo e ressurgindo apenas o período Gótico Vitoriano.Adeline é um nome comum entre muitas personalidades ligadas à arte e política, como Adeline Adams (1859 – 1948), conhecida por ser uma escritora norte-americana.No Brasil, Adeline é normalmente substituído por Adelina, a variante portuguesa deste nome. Porém, também é comum o uso da versão francesa entre os brasileiros.As pessoas batizadas com este nome costumam receber alguns apelidos carinhosos de amigos e familiares, como Adele, Deline ou Line, por exemplo.
Adelini;0.0;F;;
Adelino;0.0;M;Germânica;Adelino: Significa “serpente nobre”, “serpente da nobreza” ou “pequeno nobre”.É a variante masculina de Adelina, nome com duas possibilidades de étimos, um através do nome germânico Ethelyna, formado pela união dos elementos athal, que significa “nobre” e lind que quer dizer “serpente”, e significa “serpente nobre, serpente da nobreza”.Pode ainda ter surgido como um diminutivo de Adélia, nome originado no germânico Athala, a partir da raiz athal e significa “nobre”, logo a versão masculina significa “pequeno nobre”.
Adelir;0.0;F;;
Adelira;0.0;F;;
Adelires;0.0;F;;
Adeliria;0.0;F;;
Adelirio;0.0;M;;
Adelisa;0.0;F;;
Adelise;0.0;F;;
Adelisio;0.0;M;;
Adelison;0.0;M;;
Adelita;0.0;F;Latina;Adelita: Significa “de qualidade nobre”, “de nobre linhagem”, “a forte”.Adelita é um hipocorístico (termo afetivo) usado para mulheres registadas com o nome Adelaide ou, ainda, Adela - nome usado mais frequentemente nas línguas inglesa e espanhola.Os hipocorísticos são muito utilizados no Brasil como uma forma de acarinhar e valorizar o tratamento com as pessoas, o que denota ao bonito nome feminino Adelaide o sentido mais afetuoso da sua condição privilegiada ou nobre.Em comparação com o igualmente bonito nome Adela, que significa “a forte”, Adelita sublinha o sentido da força, da coragem, realçando com particularidade a sua beleza interior.Adelita designava as mulheres participantes da Revolução do México, nome que teria surgido a partir da reconhecida veterana de guerra Adela Velarde Pérez, enfermeira que participou do movimento.La Adelita é o nome de uma das canções folclóricas mexicanas mais populares e que é dedicada à Adela Velarde Pérez.
Adelite;0.0;F;;
Adelito;0.0;M;;
Adeliton;0.0;M;;
Adelizia;0.0;F;;
Adelle;0.0;F;;
Adelly;0.0;F;;
Adelma;0.0;M;;
Adelmair;0.0;F;;
Adelman;0.0;M;;
Adelmara;0.0;F;;
Adelmaria;0.0;F;;
Adelmario;0.0;M;;
Adelmira;0.0;F;;
Adelmiro;0.0;M;Teutônica;Adelmiro: Variante de Adalmiro.
Adelmo;0.0;M;Teutônica;Adelmo: Significa “nobre proteção” ou “nobre elmo”.Adelmo é um nome masculino e de origem germânica, a partir de Adelhelm, formado pela junção dos elementos adel, que significa “nobre” ou “nobreza”, e helm, que quer dizer “capacete” ou “proteção”.Alguns etimologistas acreditam que este nome possa ter derivado do antigo inglês Ealdhelm, atribuído ao abade de Malmesbury conhecido atualmente como Santo Adelmo.Santo Adelmo é venerado pela Igreja Católica, Ortodoxa e Anglicana, além de ser considerado o padroeiro dos músicos e compositores, devido a sua fama de erudito.Adelmo é um nome muito popular entre os falantes da língua portuguesa, no entanto também costuma ser usado entre os italianos e espanhóis.As pessoas batizadas com este nome não costumam receber muitos apelidos, no entanto alguns nomes carinhosos podem ser atribuídos, como Adê ou Elmo, por exemplo.Outras variantes comuns deste nome ao redor do mundo incluem: Audelmo, Delmo, Elesmo, Adelelmo, Alomo, Adalhem, entre outros.
Adelmon;0.0;M;;
Adelna;0.0;F;;
Adelnice;0.0;F;;
Adeloir;0.0;M;;
Adelque;0.0;M;;
Adelqui;0.0;M;;
Adelsimar;0.0;M;;
Adelsina;0.0;F;;
Adelsino;0.0;M;;
Adelsio;0.0;M;;
Adelso;0.0;M;;
Adelsso;0.0;M;;
Adelucia;0.0;F;;
Adelucio;0.0;M;;
Adelurdes;0.0;F;;
Adeluzia;0.0;F;;
Adelvair;0.0;M;;
Adelvan;0.0;M;;
Adelvana;0.0;F;;
Adelvando;0.0;M;;
Adelvandro;0.0;M;;
Adelvane;0.0;M;;
Adelvani;0.0;F;;
Adelvania;0.0;F;;
Adelvanio;0.0;M;;
Adelvano;0.0;M;;
Adelvina;0.0;F;;
Adelvino;0.0;M;;
Adelvira;0.0;F;;
Adelvito;0.0;M;;
Adelziro;0.0;M;;
Adelzita;0.0;F;;
Adelzito;0.0;M;;
Ademacio;0.0;M;;
Ademacir;0.0;M;;
Ademair;0.0;M;;
Ademar;0.0;M;Germânica;Ademar: Significa “combatente glorioso”, “combatente famoso”.Tem origem no germânico Hadumar, a partir de had, hade, que quer dizer “combate” e mar, que significa “glória, fama”.Pode ser encontrado a variante Aimar como originada de Ademar, mas na verdade está ligada ao inglês Aymar, uma versão de Adelmar, que possui outra origem e também outro significado.
Ademara;0.0;F;;
Ademarcia;0.0;F;;
Ademarcio;0.0;M;;
Ademarcos;0.0;M;;
Ademaria;0.0;F;;
Ademarina;0.0;F;;
Ademarino;0.0;M;;
Ademario;0.0;M;;
Ademaro;0.0;M;;
Ademas;0.0;M;;
Ademauro;0.0;M;;
Ademax;0.0;M;;
Ademerson;0.0;M;;
Ademerval;0.0;M;;
Ademes;0.0;M;;
Ademetrio;0.0;M;;
Ademias;0.0;M;;
Ademicio;0.0;M;;
Ademil;0.0;M;;
Ademila;0.0;F;;
Ademilce;0.0;F;;
Ademilda;0.0;F;;
Ademilde;0.0;F;;
Ademildes;0.0;F;;
Ademildo;0.0;M;;
Ademilsa;0.0;F;;
Ademilse;0.0;F;;
Ademilso;0.0;M;;
Ademilson;0.0;M;Hebraica;"Ademilson: Variação do nome Adenilson. Significa ""filho de Daniel"", “filho daquele que tem o Senhor como juiz”.Embora não seja possível confirmar a origem do nome Adenilson, estudiosos da onomástica indicam que o mesmo seja uma variação gráfica de Denilson.Denilson, nome de origem inglesa, significa ""filho de Daniel"". Terá surgido da expressão Danyll’son, o mesmo que “filho de Daniel”, em português. Seu significado decorre da junção do nome Daniel com a partícula son, patronímico inglês.Nesse sentido, Adenilson é um nome de origem patronímica.A origem de Daniel é hebraica. Surge do hebraico Daniyyel e significa “o Senhor é meu juiz”, sendo formado pelos elementos dan, que significa “juiz”, e El, que significa “Senhor”.Por extensão, o nome Adenilson carrega o sentido de “filho daquele que tem o Senhor como juiz”.O nome contou com mais de 30 mil registros, conforme os dados do Censo Demográfico 2010.Na altura da pesquisa, eram 34137 os seus portadores, mas a sua popularidade estava em queda desde a década de 70.No que respeita a Denilson, o número de portadores é superior, tal como sua popularidade também é maior.O Censo 2010 aponta mais de 74 mil registros.Os meninos registrados como Adenilson podem ser afetivamente chamados de Deni, Nilson ou Nilsinho."
Ademilta;0.0;F;;
Ademilto;0.0;M;;
Ademilton;0.0;M;;
Ademim;0.0;M;;
Ademio;0.0;M;;
Ademir;0.0;M;Árabe;"Ademir: Significa ""feito de ferro"", ""estrangeiro"", “nobre protetor”, “riqueza famosa”. O forte e imponente nome Ademir apresenta três possibilidades de origem. Ele é especialmente encontrado no Brasil e em alguns países da América Latina como nome masculino. A partir do árabe, o nome Ademir teria se originado a partir do nome da cidade egípcia Ad-Demiri. Neste caso, este nome carrega o significado de “feito de ferro”. Outra possibilidade de origem é a partir do nome árabe Adjemar, com o significado de “estrangeiro”. Algumas fontes apontam para a origem germânica deste nome. A partir de nomes como Audamar e Otmar, Ademir poderia significar “riqueza famosa”.A última possibilidade de origem é a partir da língua bósnia. Neste caso, o nome Ademir poderia significar “nobre protetor”. Popularidade do nome Ademir Atualmente, o nome Ademir pode ser encontrado com maior quantidade de registros no Brasil, no Peru, no México, na Colômbia, no Chile e no Paraguai. Uma das personalidades de maior destaque com este nome em nosso país é o ex-futebolista Ademir Ferreira da Guia (1942), considerado o maior ídolo da história do time paulista Palmeiras."
Ademira;0.0;F;;
Ademirde;0.0;M;;
Ademirdes;0.0;F;;
Ademires;0.0;M;;
Ademirio;0.0;M;;
Ademiro;0.0;M;;
Ademirso;0.0;M;;
Ademirson;0.0;M;;
Ademirton;0.0;M;;
Ademis;0.0;M;;
Ademisia;0.0;F;;
Ademisio;0.0;M;;
Ademison;0.0;M;;
Ademisson;0.0;M;;
Ademival;0.0;M;;
Ademivaldo;0.0;M;;
Ademor;0.0;M;;
Aden;0.0;M;;
Adenaide;0.0;F;;
Adenair;0.0;F;;
Adenalva;0.0;F;;
Adenar;0.0;F;;
Adenara;0.0;F;;
Adenario;0.0;M;;
Adenauer;0.0;M;;
Adeneia;0.0;F;;
Adeneide;0.0;F;;
Adenes;0.0;M;;
Adenesio;0.0;M;;
Adenete;0.0;F;;
Adeneval;0.0;M;;
Adenevaldo;0.0;M;;
Adenias;0.0;M;;
Adenice;0.0;F;;
Adenicia;0.0;F;;
Adenicio;0.0;M;;
Adenil;0.0;M;;
Adenila;0.0;F;;
Adenilca;0.0;F;;
Adenilce;0.0;F;;
Adenilcia;0.0;F;;
Adenilda;0.0;F;;
Adenilde;0.0;F;;
Adenildes;0.0;F;;
Adenildo;0.0;M;;
Adenildon;0.0;M;;
Adenilia;0.0;F;;
Adenilma;0.0;F;;
Adenilo;0.0;M;;
Adenilse;0.0;F;;
Adenilso;0.0;M;;
Adenilson;0.0;M;Hebraica;"Adenilson: Significa ""filho de Daniel"", “filho daquele que tem o Senhor como juiz”.Embora não seja possível confirmar a origem do nome Adenilson, estudiosos da onomástica indicam que o mesmo seja uma variação gráfica de Denilson.Denilson, nome de origem inglesa, significa ""filho de Daniel"". Terá surgido da expressão Danyll’son, o mesmo que “filho de Daniel”, em português. Seu significado decorre da junção do nome Daniel com a partícula son, patronímico inglês.Nesse sentido, Adenilson é um nome de origem patronímica.A origem de Daniel é hebraica. Surge do hebraico Daniyyel e significa “o Senhor é meu juiz”, sendo formado pelos elementos dan, que significa “juiz”, e El, que significa “Senhor”.Por extensão, o nome Adenilson carrega o sentido de “filho daquele que tem o Senhor como juiz”.O nome contou com mais de 30 mil registros, conforme os dados do Censo Demográfico 2010.Na altura da pesquisa, eram 34137 os seus portadores, mas a sua popularidade estava em queda desde a década de 70.No que respeita a Denilson, o número de portadores é superior, tal como sua popularidade também é maior.O Censo 2010 aponta mais de 74 mil registros.Os meninos registrados como Adenilson podem ser afetivamente chamados de Deni, Nilson ou Nilsinho."
Adenilta;0.0;F;;
Adenilto;0.0;M;;
Adenilton;0.0;M;;
Adenilza;0.0;F;;
Adenio;0.0;M;;
Adenir;0.0;M;;
Adenira;0.0;F;;
Adeniro;0.0;M;;
Adenirson;0.0;M;;
Adenis;0.0;M;;
Adenise;0.0;F;;
Adenisia;0.0;F;;
Adenisio;0.0;M;;
Adeniso;0.0;M;;
Adenisse;0.0;F;;
Adenisson;0.0;M;;
Adenita;0.0;F;;
Adenito;0.0;M;;
Adenival;0.0;M;;
Adenivaldo;0.0;M;;
Adeniza;0.0;F;;
Adenoir;0.0;M;;
Adenor;0.0;M;;
Adenora;0.0;F;;
Adenoura;0.0;F;;
